,visitor,home,dates,visitor_score,home_score
3975,POR,PHO,20151030,92,110
3976,UTA,IND,20151031,97,76
3977,NYK,WAS,20151031,117,110
3978,GSW,NOP,20151031,134,120
3979,BRK,MEM,20151031,91,101
3980,PHO,POR,20151031,101,90
3981,SAC,LAC,20151031,109,114
3982,ATL,CHO,20151101,94,92
3983,SAS,BOS,20151101,95,87
3984,HOU,MIA,20151101,89,109
3985,MIL,TOR,20151101,87,106
3986,ORL,CHI,20151101,87,92
3987,DEN,OKC,20151101,93,117
3988,DAL,LAL,20151101,103,93
3989,CLE,PHI,20151102,107,100
3990,MIL,BRK,20151102,103,96
3991,SAS,NYK,20151102,94,84
3992,OKC,HOU,20151102,105,110
3993,POR,MIN,20151102,106,101
3994,MEM,GSW,20151102,69,119
3995,PHO,LAC,20151102,96,102
3996,CHI,CHO,20151103,105,130
3997,IND,DET,20151103,94,82
3998,ATL,MIA,20151103,98,92
3999,ORL,NOP,20151103,103,94
4000,TOR,DAL,20151103,102,91
4001,MEM,SAC,20151103,103,89
4002,DEN,LAL,20151103,120,109
4003,BOS,IND,20151104,98,100
4004,SAS,WAS,20151104,99,102
4005,BRK,ATL,20151104,87,101
4006,NYK,CLE,20151104,86,96
4007,ORL,HOU,20151104,114,119
4008,PHI,MIL,20151104,87,91
4009,TOR,OKC,20151104,103,98
4010,SAC,PHO,20151104,97,118
4011,POR,UTA,20151104,108,92
4012,LAC,GSW,20151104,108,112
4013,OKC,CHI,20151105,98,104
4014,MIA,MIN,20151105,96,84
4015,CHO,DAL,20151105,108,94
4016,UTA,DEN,20151105,96,84
4017,MEM,POR,20151105,96,115
4018,TOR,ORL,20151106,87,92
4019,WAS,BOS,20151106,98,118
4020,LAL,BRK,20151106,104,98
4021,PHI,CLE,20151106,102,108
4022,MIL,NYK,20151106,99,92
4023,MIA,IND,20151106,87,90
4024,ATL,NOP,20151106,121,115
4025,DET,PHO,20151106,100,92
4026,DEN,GSW,20151106,104,119
4027,HOU,SAC,20151106,116,110
4028,MIN,CHI,20151107,102,93
4029,ORL,PHI,20151107,105,97
4030,WAS,ATL,20151107,99,114
4031,NOP,DAL,20151107,98,107
4032,BRK,MIL,20151107,86,94
4033,CHO,SAS,20151107,94,114
4034,MEM,UTA,20151107,79,89
4035,GSW,SAC,20151107,103,94
4036,HOU,LAC,20151107,109,105
4037,IND,CLE,20151108,97,101
4038,LAL,NYK,20151108,95,99
4039,TOR,MIA,20151108,76,96
4040,PHO,OKC,20151108,103,124
4041,DET,POR,20151108,120,103
4042,ORL,IND,20151109,84,97
4043,CHI,PHI,20151109,111,88
4044,MIN,ATL,20151109,117,107
4045,POR,DEN,20151109,104,108
4046,SAS,SAC,20151109,106,88
4047,DET,GSW,20151109,95,109
4048,MEM,LAC,20151109,92,94
4049,UTA,CLE,20151110,114,118
4050,OKC,WAS,20151110,125,101
4051,LAL,MIA,20151110,88,101
4052,NYK,TOR,20151110,111,109
4053,BOS,MIL,20151110,99,83
4054,CHO,MIN,20151110,104,95
4055,DAL,NOP,20151110,105,120
4056,NYK,CHO,20151111,93,95
4057,LAL,ORL,20151111,99,101
4058,TOR,PHI,20151111,119,103
4059,IND,BOS,20151111,102,91
4060,NOP,ATL,20151111,98,106
4061,LAC,DAL,20151111,108,118
4062,BRK,HOU,20151111,106,98
4063,GSW,MEM,20151111,100,84
4064,MIL,DEN,20151111,102,103
4065,DET,SAC,20151111,92,101
4066,SAS,POR,20151111,113,101
4067,UTA,MIA,20151112,91,92
4068,GSW,MIN,20151112,129,116
4069,LAC,PHO,20151112,104,118
4070,MIN,IND,20151113,103,107
4071,UTA,ORL,20151113,93,102
4072,ATL,BOS,20151113,93,106
4073,CLE,NYK,20151113,90,84
4074,NOP,TOR,20151113,81,100
4075,CHO,CHI,20151113,97,102
4076,POR,MEM,20151113,100,101
4077,PHI,OKC,20151113,85,102
4078,LAL,DAL,20151113,82,90
4079,HOU,DEN,20151113,98,107
4080,BRK,SAC,20151113,109,111
4081,DET,LAC,20151114,96,101
4082,ORL,WAS,20151114,99,108
4083,DAL,HOU,20151114,110,98
4084,CLE,MIL,20151114,105,108
4085,PHI,SAS,20151114,83,92
4086,DEN,PHO,20151114,81,105
4087,BRK,GSW,20151114,99,107
4088,NOP,NYK,20151115,87,95
4089,MEM,MIN,20151115,114,106
4090,POR,CHO,20151115,94,106
4091,UTA,ATL,20151115,97,96
4092,BOS,OKC,20151115,100,85
4093,TOR,SAC,20151115,101,107
4094,DET,LAL,20151115,85,97
4095,DAL,PHI,20151116,92,86
4096,IND,CHI,20151116,95,96
4097,BOS,HOU,20151116,111,95
4098,OKC,MEM,20151116,114,122
4099,POR,SAS,20151116,80,93
4100,LAL,PHO,20151116,101,120
4101,MIL,WAS,20151117,86,115
4102,ATL,BRK,20151117,88,90
4103,CLE,DET,20151117,99,104
4104,MIN,MIA,20151117,103,91
4105,CHO,NYK,20151117,94,102
4106,DEN,NOP,20151117,115,98
4107,TOR,GSW,20151117,110,115
4108,BRK,CHO,20151118,111,116
4109,MIN,ORL,20151118,101,104
4110,IND,PHI,20151118,112,85
4111,DAL,BOS,20151118,106,102
4112,SAC,ATL,20151118,97,103
4113,POR,HOU,20151118,103,108
4114,NOP,OKC,20151118,103,110
4115,DEN,SAS,20151118,98,109
4116,TOR,UTA,20151118,89,93
4117,CHI,PHO,20151118,103,97
4118,SAC,MIA,20151119,109,116
4119,MIL,CLE,20151119,100,115
4120,GSW,LAC,20151119,124,117
4121,PHI,CHO,20151120,88,113
4122,BRK,BOS,20151120,95,120
4123,HOU,MEM,20151120,84,96
4124,DET,MIN,20151120,96,86
4125,SAS,NOP,20151120,90,104
4126,NYK,OKC,20151120,93,90
4127,UTA,DAL,20151120,93,102
4128,PHO,DEN,20151120,114,107
4129,LAC,POR,20151120,91,102
4130,CHI,GSW,20151120,94,106
4131,TOR,LAL,20151120,102,91
4132,SAC,ORL,20151121,97,91
4133,MIL,IND,20151121,86,123
4134,ATL,CLE,20151121,97,109
4135,WAS,DET,20151121,97,95
4136,NYK,HOU,20151121,107,102
4137,PHI,MIA,20151121,91,96
4138,MEM,SAS,20151121,82,92
4139,TOR,LAC,20151122,91,80
4140,BOS,BRK,20151122,101,111
4141,PHO,NOP,20151122,116,122
4142,DAL,OKC,20151122,114,117
4143,GSW,DEN,20151122,118,105
4144,POR,LAL,20151122,107,93
4145,SAC,CHO,20151123,122,127
4146,ORL,CLE,20151123,103,117
4147,NYK,MIA,20151123,78,95
4148,DET,MIL,20151123,88,109
4149,PHI,MIN,20151123,95,100
4150,PHO,SAS,20151123,84,98
4151,OKC,UTA,20151123,111,89
4152,IND,WAS,20151124,123,106
4153,BOS,ATL,20151124,97,121
4154,DAL,MEM,20151124,96,110
4155,LAC,DEN,20151124,111,94
4156,CHI,POR,20151124,93,88
4157,LAL,GSW,20151124,77,111
4158,WAS,CHO,20151125,87,101
4159,NYK,ORL,20151125,91,100
4160,PHI,BOS,20151125,80,84
4161,MIA,DET,20151125,81,104
4162,CLE,TOR,20151125,99,103
4163,MEM,HOU,20151125,102,93
4164,SAC,MIL,20151125,129,118
4165,ATL,MIN,20151125,95,99
4166,BRK,OKC,20151125,99,110
4167,DAL,SAS,20151125,83,88
4168,NOP,PHO,20151125,120,114
4169,UTA,LAC,20151125,102,91
4170,CLE,CHO,20151127,95,90
4171,MIL,ORL,20151127,90,114
4172,WAS,BOS,20151127,78,111
4173,MIA,NYK,20151127,97,78
4174,PHI,HOU,20151127,114,116
4175,CHI,IND,20151127,92,104
4176,ATL,MEM,20151127,116,101
4177,DET,OKC,20151127,87,103
4178,SAS,DEN,20151127,91,80
4179,GSW,PHO,20151127,135,116
4180,MIN,SAC,20151127,101,91
4181,NOP,LAC,20151127,90,111
4182,TOR,WAS,20151128,84,82
4183,BRK,CLE,20151128,88,90
4184,DEN,DAL,20151128,81,92
4185,ATL,SAS,20151128,88,108
4186,NOP,UTA,20151128,87,101
4187,LAL,POR,20151128,96,108
4188,SAC,GSW,20151128,101,120
4189,MIL,CHO,20151129,82,87
4190,MIN,LAC,20151129,99,107
4191,DET,BRK,20151129,83,87
4192,PHI,MEM,20151129,84,92
4193,BOS,ORL,20151129,91,110
4194,PHO,TOR,20151129,107,102
4195,HOU,NYK,20151129,116,111
4196,IND,LAL,20151129,107,103
4197,HOU,DET,20151130,105,116
4198,BOS,MIA,20151130,105,95
4199,OKC,ATL,20151130,100,106
4200,SAS,CHI,20151130,89,92
4201,DEN,MIL,20151130,74,92
4202,GSW,UTA,20151130,106,103
4203,DAL,SAC,20151130,98,112
4204,POR,LAC,20151130,87,102
4205,WAS,CLE,20151201,97,85
4206,LAL,PHI,20151201,91,103
4207,PHO,BRK,20151201,91,94
4208,ORL,MIN,20151201,96,93
4209,MEM,NOP,20151201,113,104
4210,DAL,POR,20151201,115,112
4211,GSW,CHO,20151202,116,99
4212,LAL,WAS,20151202,108,104
4213,PHO,DET,20151202,122,127
4214,PHI,NYK,20151202,87,99
4215,TOR,ATL,20151202,96,86
4216,DEN,CHI,20151202,90,99
4217,NOP,HOU,20151202,101,108
4218,MIL,SAS,20151202,70,95
4219,IND,LAC,20151202,103,91
4220,OKC,MIA,20151203,95,97
4221,DEN,TOR,20151203,106,105
4222,ORL,UTA,20151203,103,94
4223,SAS,MEM,20151203,103,83
4224,IND,POR,20151203,111,123
4225,BOS,SAC,20151203,114,97
4226,BRK,NYK,20151204,91,108
4227,PHO,WAS,20151204,106,109
4228,MIL,DET,20151204,95,102
4229,LAL,ATL,20151204,87,100
4230,HOU,DAL,20151204,100,96
4231,CLE,NOP,20151204,108,114
4232,DEN,PHI,20151205,108,105
4233,GSW,TOR,20151205,112,109
4234,CHO,CHI,20151205,102,96
4235,SAC,HOU,20151205,113,120
4236,CLE,MIA,20151205,84,99
4237,POR,MIN,20151205,109,103
4238,NYK,MIL,20151205,91,106
4239,BOS,SAS,20151205,105,108
4240,IND,UTA,20151205,119,122
4241,ORL,LAC,20151205,101,103
4242,PHO,MEM,20151206,93,95
4243,GSW,BRK,20151206,114,98
4244,LAL,DET,20151206,91,111
4245,DAL,WAS,20151206,116,104
4246,SAC,OKC,20151206,95,98
4247,DET,CHO,20151207,84,104
4248,SAS,PHI,20151207,119,68
4249,WAS,MIA,20151207,114,103
4250,DAL,NYK,20151207,104,97
4251,LAL,TOR,20151207,93,102
4252,PHO,CHI,20151207,103,101
4253,POR,MIL,20151207,88,90
4254,LAC,MIN,20151207,110,106
4255,BOS,NOP,20151207,111,93
4256,POR,CLE,20151208,100,105
4257,GSW,IND,20151208,131,123
4258,HOU,BRK,20151208,105,110
4259,OKC,MEM,20151208,125,88
4260,ORL,DEN,20151208,85,74
4261,UTA,SAC,20151208,106,114
4262,CHI,BOS,20151209,100,105
4263,MIA,CHO,20151209,81,99
4264,HOU,WAS,20151209,109,103
4265,MEM,DET,20151209,93,92
4266,SAS,TOR,20151209,94,97
4267,LAC,MIL,20151209,109,95
4268,LAL,MIN,20151209,122,123
4269,ORL,PHO,20151209,104,107
4270,NYK,UTA,20151209,85,106
4271,ATL,DAL,20151209,98,95
4272,PHI,BRK,20151210,91,100
4273,LAC,CHI,20151210,80,83
4274,ATL,OKC,20151210,94,107
4275,NYK,SAC,20151210,97,99
4276,MIA,IND,20151211,83,96
4277,CLE,ORL,20151211,111,76
4278,DET,PHI,20151211,107,95
4279,GSW,BOS,20151211,124,119
4280,MIL,TOR,20151211,83,90
4281,CHO,MEM,20151211,123,99
4282,WAS,NOP,20151211,105,107
4283,MIN,DEN,20151211,108,111
4284,OKC,UTA,20151211,94,90
4285,POR,PHO,20151211,106,96
4286,LAL,SAS,20151211,87,109
4287,LAC,BRK,20151212,105,100
4288,BOS,CHO,20151212,98,93
4289,IND,DET,20151212,96,118
4290,SAS,ATL,20151212,103,78
4291,NOP,CHI,20151212,94,98
4292,LAL,HOU,20151212,97,126
4293,WAS,DAL,20151212,114,111
4294,GSW,MIL,20151212,95,108
4295,NYK,POR,20151212,112,110
4296,MIN,PHO,20151213,101,108
4297,MEM,MIA,20151213,97,100
4298,PHI,TOR,20151213,76,96
4299,UTA,OKC,20151213,98,104
4300,TOR,IND,20151214,90,106
4301,ORL,BRK,20151214,105,82
4302,LAC,DET,20151214,105,103
4303,MIA,ATL,20151214,100,88
4304,PHI,CHI,20151214,96,115
4305,WAS,MEM,20151214,95,112
4306,PHO,DAL,20151214,94,104
4307,UTA,SAS,20151214,81,118
4308,HOU,DEN,20151214,108,114
4309,NOP,POR,20151214,101,105
4310,CLE,BOS,20151215,89,77
4311,DEN,MIN,20151215,112,100
4312,HOU,SAC,20151215,97,107
4313,MIL,LAL,20151215,95,113
4314,DAL,IND,20151216,81,107
4315,CHO,ORL,20151216,98,113
4316,MIA,BRK,20151216,104,98
4317,BOS,DET,20151216,116,119
4318,MIN,NYK,20151216,102,107
4319,PHI,ATL,20151216,106,127
4320,MEM,CHI,20151216,85,98
4321,POR,OKC,20151216,90,106
4322,WAS,SAS,20151216,95,114
4323,NOP,UTA,20151216,104,94
4324,PHO,GSW,20151216,103,128
4325,MIL,LAC,20151216,90,103
4326,TOR,CHO,20151217,99,109
4327,OKC,CLE,20151217,100,104
4328,HOU,LAL,20151217,107,87
4329,BRK,IND,20151218,97,104
4330,POR,ORL,20151218,94,102
4331,NYK,PHI,20151218,107,97
4332,ATL,BOS,20151218,109,101
4333,DET,CHI,20151218,147,144
4334,TOR,MIA,20151218,108,94
4335,SAC,MIN,20151218,95,99
4336,LAC,SAS,20151218,107,115
4337,MEM,DAL,20151218,88,97
4338,DEN,UTA,20151218,88,97
4339,MIL,GSW,20151218,112,121
4340,NOP,PHO,20151218,88,104
4341,LAL,OKC,20151219,78,118
4342,CHO,WAS,20151219,101,109
4343,CHI,NYK,20151219,91,107
4344,LAC,HOU,20151219,97,107
4345,IND,MEM,20151219,84,96
4346,MIN,BRK,20151220,100,85
4347,POR,MIA,20151220,109,116
4348,PHI,CLE,20151220,86,108
4349,MIL,PHO,20151220,101,95
4350,ATL,ORL,20151220,103,100
4351,SAC,TOR,20151220,104,94
4352,NOP,DEN,20151220,130,125
4353,SAC,WAS,20151221,99,113
4354,MIN,BOS,20151221,99,113
4355,ORL,NYK,20151221,107,99
4356,POR,ATL,20151221,97,106
4357,BRK,CHI,20151221,105,102
4358,CHO,HOU,20151221,95,102
4359,IND,SAS,20151221,92,106
4360,PHO,UTA,20151221,89,110
4361,OKC,LAC,20151221,100,99
4362,MEM,PHI,20151222,104,90
4363,DET,MIA,20151222,93,92
4364,DAL,TOR,20151222,99,103
4365,LAL,DEN,20151222,111,107
4366,BOS,CHO,20151223,102,89
4367,NYK,CLE,20151223,84,91
4368,SAC,IND,20151223,108,106
4369,HOU,ORL,20151223,101,104
4370,MEM,WAS,20151223,91,100
4371,DAL,BRK,20151223,119,118
4372,DET,ATL,20151223,100,107
4373,PHI,MIL,20151223,100,113
4374,SAS,MIN,20151223,108,83
4375,POR,NOP,20151223,89,115
4376,DEN,PHO,20151223,104,96
4377,UTA,GSW,20151223,85,103
4378,OKC,LAL,20151223,120,85
4379,NOP,MIA,20151225,88,94
4380,CHI,OKC,20151225,105,96
4381,CLE,GSW,20151225,83,89
4382,SAS,HOU,20151225,84,88
4383,LAC,LAL,20151225,94,84
4384,WAS,BRK,20151226,111,96
4385,TOR,MIL,20151226,111,90
4386,MEM,CHO,20151226,92,98
4387,HOU,NOP,20151226,108,110
4388,MIA,ORL,20151226,108,101
4389,NYK,ATL,20151226,98,117
4390,BOS,DET,20151226,99,93
4391,IND,MIN,20151226,102,88
4392,CHI,DAL,20151226,111,118
4393,DEN,SAS,20151226,86,101
4394,PHI,PHO,20151226,111,104
4395,LAC,UTA,20151226,109,104
4396,CLE,POR,20151226,76,105
4397,LAL,MEM,20151227,96,112
4398,NYK,BOS,20151227,91,100
4399,DEN,OKC,20151227,112,122
4400,POR,SAC,20151227,98,94
4401,LAL,CHO,20151228,98,108
4402,ATL,IND,20151228,87,93
4403,NOP,ORL,20151228,89,104
4404,LAC,WAS,20151228,108,91
4405,BRK,MIA,20151228,111,105
4406,TOR,CHI,20151228,97,104
4407,MIL,DAL,20151228,93,103
4408,MIN,SAS,20151228,95,101
4409,CLE,PHO,20151228,101,97
4410,PHI,UTA,20151228,91,95
4411,SAC,GSW,20151228,103,122
4412,DET,NYK,20151229,96,108
4413,ATL,HOU,20151229,121,115
4414,MIA,MEM,20151229,90,99
4415,MIL,OKC,20151229,123,131
4416,CLE,DEN,20151229,93,87
4417,LAC,CHO,20151230,122,117
4418,BRK,ORL,20151230,93,100
4419,LAL,BOS,20151230,112,104
4420,WAS,TOR,20151230,91,94
4421,IND,CHI,20151230,100,102
4422,UTA,MIN,20151230,80,94
4423,GSW,DAL,20151230,91,114
4424,PHO,SAS,20151230,79,112
4425,DEN,POR,20151230,103,110
4426,PHI,SAC,20151230,110,105
4427,MIN,DET,20151231,90,115
4428,MIL,IND,20151231,120,116
4429,GSW,HOU,20151231,114,110
4430,LAC,NOP,20151231,95,89
4431,PHO,OKC,20151231,106,110
4432,POR,UTA,20151231,96,109
4433,ORL,WAS,20160101,91,103
4434,DAL,MIA,20160101,82,106
4435,CHO,TOR,20160101,94,104
4436,NYK,CHI,20160101,81,108
4437,PHI,LAL,20160101,84,93
4438,BRK,BOS,20160102,100,97
4439,PHO,SAC,20160102,119,142
4440,OKC,CHO,20160102,109,90
4441,DET,IND,20160102,82,94
4442,ORL,CLE,20160102,79,104
4443,MIL,MIN,20160102,95,85
4444,NOP,DAL,20160102,105,98
4445,HOU,SAS,20160102,103,121
4446,MEM,UTA,20160102,87,92
4447,DEN,GSW,20160102,108,111
4448,PHI,LAC,20160102,99,130
4449,ATL,NYK,20160103,97,111
4450,CHI,TOR,20160103,115,113
4451,MIA,WAS,20160103,97,75
4452,POR,DEN,20160103,112,106
4453,PHO,LAL,20160103,77,97
4454,TOR,CLE,20160104,100,122
4455,MIN,PHI,20160104,99,109
4456,BOS,BRK,20160104,103,94
4457,ORL,DET,20160104,89,115
4458,IND,MIA,20160104,100,103
4459,SAS,MIL,20160104,123,98
4460,SAC,OKC,20160104,116,104
4461,HOU,UTA,20160104,93,91
4462,MEM,POR,20160104,91,78
4463,CHO,GSW,20160104,101,111
4464,NYK,ATL,20160105,107,101
4465,MIL,CHI,20160105,106,117
4466,SAC,DAL,20160105,116,117
4467,GSW,LAL,20160105,109,88
4468,NYK,MIA,20160106,98,90
4469,IND,ORL,20160106,95,86
4470,CLE,WAS,20160106,121,115
4471,DET,BOS,20160106,99,94
4472,TOR,BRK,20160106,91,74
4473,DEN,MIN,20160106,78,74
4474,DAL,NOP,20160106,100,91
4475,UTA,SAS,20160106,98,123
4476,CHO,PHO,20160106,102,111
4477,MEM,OKC,20160106,94,112
4478,LAC,POR,20160106,109,98
4479,ATL,PHI,20160107,126,98
4480,BOS,CHI,20160107,92,101
4481,UTA,HOU,20160107,94,103
4482,LAL,SAC,20160107,115,118
4483,TOR,WAS,20160108,97,88
4484,ORL,BRK,20160108,83,77
4485,DEN,MEM,20160108,84,91
4486,DAL,MIL,20160108,95,96
4487,CLE,MIN,20160108,125,99
4488,IND,NOP,20160108,91,86
4489,NYK,SAS,20160108,99,100
4490,MIA,PHO,20160108,103,95
4491,GSW,POR,20160108,128,108
4492,OKC,LAL,20160108,117,113
4493,CHO,LAC,20160109,83,97
4494,CHI,ATL,20160109,105,120
4495,WAS,ORL,20160109,105,99
4496,BRK,DET,20160109,89,103
4497,TOR,PHI,20160109,108,95
4498,MIA,UTA,20160109,83,98
4499,GSW,SAC,20160109,128,116
4500,NOP,LAC,20160110,111,114
4501,DAL,MIN,20160110,93,87
4502,BOS,MEM,20160110,98,101
4503,CLE,PHI,20160110,95,85
4504,IND,HOU,20160110,103,107
4505,MIL,NYK,20160110,88,100
4506,CHO,DEN,20160110,92,95
4507,OKC,POR,20160110,110,115
4508,UTA,LAL,20160110,86,74
4509,SAS,BRK,20160111,106,79
4510,WAS,CHI,20160111,114,100
4511,MIA,GSW,20160111,103,111
4512,PHO,IND,20160112,97,116
4513,SAS,DET,20160112,109,99
4514,BOS,NYK,20160112,114,120
4515,HOU,MEM,20160112,107,91
4516,CHI,MIL,20160112,101,106
4517,OKC,MIN,20160112,101,96
4518,CLE,DAL,20160112,110,107
4519,NOP,LAL,20160112,91,95
4520,ATL,CHO,20160113,84,107
4521,MIL,WAS,20160113,101,106
4522,NYK,BRK,20160113,104,110
4523,IND,BOS,20160113,94,103
4524,MIN,HOU,20160113,104,107
4525,DAL,OKC,20160113,89,108
4526,GSW,DEN,20160113,110,112
4527,UTA,POR,20160113,85,99
4528,NOP,SAC,20160113,109,97
4529,MIA,LAC,20160113,90,104
4530,TOR,ORL,20160114,106,103
4531,CHI,PHI,20160114,115,111
4532,DET,MEM,20160114,101,103
4533,CLE,SAS,20160114,95,99
4534,SAC,UTA,20160114,103,101
4535,LAL,GSW,20160114,98,116
4536,WAS,IND,20160115,118,104
4537,MIN,OKC,20160115,93,113
4538,PHO,BOS,20160115,103,117
4539,POR,BRK,20160115,116,104
4540,DAL,CHI,20160115,83,77
4541,ATL,MIL,20160115,101,108
4542,CHO,NOP,20160115,107,109
4543,MIA,DEN,20160115,98,95
4544,CLE,HOU,20160115,91,77
4545,MIL,CHO,20160116,105,92
4546,BRK,ATL,20160116,86,114
4547,GSW,DET,20160116,95,113
4548,POR,PHI,20160116,89,114
4549,BOS,WAS,20160116,119,117
4550,NYK,MEM,20160116,95,103
4551,LAL,UTA,20160116,82,109
4552,SAC,LAC,20160116,110,103
4553,PHO,MIN,20160117,87,117
4554,MIA,OKC,20160117,74,99
4555,DAL,SAS,20160117,83,112
4556,IND,DEN,20160117,126,129
4557,HOU,LAL,20160117,112,95
4558,PHI,NYK,20160118,113,119
4559,UTA,CHO,20160118,119,124
4560,POR,WAS,20160118,108,98
4561,NOP,MEM,20160118,99,101
4562,CHI,DET,20160118,111,101
4563,ORL,ATL,20160118,81,98
4564,BRK,TOR,20160118,100,112
4565,GSW,CLE,20160118,132,98
4566,BOS,DAL,20160118,113,118
4567,HOU,LAC,20160118,132,140
4568,MIL,MIA,20160119,91,79
4569,MIN,NOP,20160119,99,114
4570,OKC,DEN,20160119,110,104
4571,IND,PHO,20160119,97,94
4572,PHI,ORL,20160120,96,87
4573,MIA,WAS,20160120,87,106
4574,CLE,BRK,20160120,91,78
4575,UTA,NYK,20160120,111,118
4576,BOS,TOR,20160120,109,115
4577,GSW,CHI,20160120,125,94
4578,DET,HOU,20160120,123,114
4579,CHO,OKC,20160120,95,109
4580,MIN,DAL,20160120,94,106
4581,SAC,LAL,20160120,112,93
4582,ATL,POR,20160120,104,98
4583,LAC,CLE,20160121,102,115
4584,DET,NOP,20160121,99,115
4585,MEM,DEN,20160121,102,101
4586,ATL,SAC,20160121,88,91
4587,SAS,PHO,20160121,117,89
4588,CHO,ORL,20160122,120,116
4589,CHI,BOS,20160122,101,110
4590,UTA,BRK,20160122,108,86
4591,LAC,NYK,20160122,116,88
4592,MIL,HOU,20160122,98,102
4593,MIA,TOR,20160122,81,101
4594,OKC,DAL,20160122,109,106
4595,IND,GSW,20160122,110,122
4596,SAS,LAL,20160122,108,95
4597,NYK,CHO,20160123,84,97
4598,MIL,NOP,20160123,99,116
4599,MEM,MIN,20160123,101,106
4600,CHI,CLE,20160123,96,83
4601,ATL,PHO,20160123,95,98
4602,DET,DEN,20160123,101,104
4603,LAL,POR,20160123,103,121
4604,IND,SAC,20160123,97,108
4605,DAL,HOU,20160124,104,115
4606,LAC,TOR,20160124,94,112
4607,BOS,PHI,20160124,112,92
4608,OKC,BRK,20160124,106,116
4609,MIN,CLE,20160125,107,114
4610,BOS,WAS,20160125,116,91
4611,MIA,CHI,20160125,89,84
4612,ORL,MEM,20160125,102,108
4613,HOU,NOP,20160125,112,111
4614,ATL,DEN,20160125,119,105
4615,DET,UTA,20160125,95,92
4616,CHO,SAC,20160125,129,128
4617,SAS,GSW,20160125,90,120
4618,LAC,IND,20160126,91,89
4619,PHO,PHI,20160126,103,113
4620,MIA,BRK,20160126,102,98
4621,OKC,NYK,20160126,128,122
4622,WAS,TOR,20160126,89,106
4623,ORL,MIL,20160126,100,107
4624,SAC,POR,20160126,97,112
4625,DAL,LAL,20160126,92,90
4626,PHO,CLE,20160127,93,115
4627,DEN,BOS,20160127,103,111
4628,PHI,DET,20160127,97,110
4629,LAC,ATL,20160127,85,83
4630,OKC,MIN,20160127,126,123
4631,HOU,SAS,20160127,99,130
4632,CHO,UTA,20160127,73,102
4633,DAL,GSW,20160127,107,127
4634,ATL,IND,20160128,92,111
4635,DEN,WAS,20160128,117,113
4636,MIL,MEM,20160128,83,103
4637,SAC,NOP,20160128,105,114
4638,NYK,TOR,20160128,93,103
4639,CHI,LAL,20160128,114,91
4640,ORL,BOS,20160129,94,113
4641,CLE,DET,20160129,114,106
4642,PHO,NYK,20160129,84,102
4643,MIA,MIL,20160129,107,103
4644,HOU,OKC,20160129,108,116
4645,BRK,DAL,20160129,79,91
4646,MIN,UTA,20160129,90,103
4647,CHO,POR,20160129,91,109
4648,LAL,LAC,20160129,93,105
4649,GSW,PHI,20160130,108,105
4650,DET,TOR,20160130,107,111
4651,DEN,IND,20160130,105,109
4652,BRK,NOP,20160130,103,105
4653,WAS,HOU,20160130,123,122
4654,SAC,MEM,20160130,117,121
4655,SAS,CLE,20160130,103,117
4656,CHI,LAC,20160131,93,120
4657,ATL,MIA,20160131,87,105
4658,BOS,ORL,20160131,114,119
4659,PHO,DAL,20160131,78,91
4660,GSW,NYK,20160131,116,95
4661,MIN,POR,20160131,93,96
4662,CHO,LAL,20160131,101,82
4663,CLE,IND,20160201,111,106
4664,DET,BRK,20160201,105,100
4665,DAL,ATL,20160201,97,112
4666,MEM,NOP,20160201,110,95
4667,WAS,OKC,20160201,98,114
4668,ORL,SAS,20160201,92,107
4669,TOR,DEN,20160201,93,112
4670,CHI,UTA,20160201,96,105
4671,MIL,SAC,20160201,104,111
4672,BOS,NYK,20160202,97,89
4673,MIA,HOU,20160202,102,115
4674,TOR,PHO,20160202,104,97
4675,MIL,POR,20160202,95,107
4676,MIN,LAL,20160202,115,119
4677,CLE,CHO,20160203,97,106
4678,ATL,PHI,20160203,124,86
4679,DET,BOS,20160203,95,102
4680,IND,BRK,20160203,114,100
4681,ORL,OKC,20160203,114,117
4682,GSW,WAS,20160203,134,121
4683,MIA,DAL,20160203,93,90
4684,NOP,SAS,20160203,97,110
4685,DEN,UTA,20160203,81,85
4686,CHI,SAC,20160203,107,102
4687,MIN,LAC,20160203,108,102
4688,NYK,DET,20160204,105,111
4689,HOU,PHO,20160204,111,105
4690,LAL,NOP,20160204,99,96
4691,TOR,POR,20160204,110,103
4692,IND,ATL,20160205,96,102
4693,MIA,CHO,20160205,98,95
4694,LAC,ORL,20160205,107,93
4695,PHI,WAS,20160205,94,106
4696,SAC,BRK,20160205,119,128
4697,BOS,CLE,20160205,104,103
4698,MEM,NYK,20160205,91,85
4699,CHI,DEN,20160205,110,115
4700,MIL,UTA,20160205,81,84
4701,SAS,DAL,20160205,116,90
4702,POR,HOU,20160206,96,79
4703,WAS,CHO,20160206,104,108
4704,DET,IND,20160206,104,112
4705,NOP,CLE,20160206,84,99
4706,BRK,PHI,20160206,98,103
4707,DAL,MEM,20160206,114,110
4708,CHI,MIN,20160206,105,112
4709,LAL,SAS,20160206,102,106
4710,OKC,GSW,20160206,108,116
4711,UTA,PHO,20160206,98,89
4712,SAC,BOS,20160207,119,128
4713,DEN,NYK,20160207,101,96
4714,ATL,ORL,20160207,94,96
4715,LAC,MIA,20160207,100,93
4716,CHI,CHO,20160208,91,108
4717,SAC,CLE,20160208,100,120
